,index,profile_name,user_reviews,summary,stars,rating_date,text,label,score
2294,2294,BarbH-D,26,Great meal plus entertainment!,5,02/08/2013,"Excellent menu; plenty of choice plus size options (half portion of fab pastas is plenty for most, but huge plates available if opt for beautiful fresh cooked burgers with a million fries from Willy's side of restaurant. Get there before 9pm to enjoy team of waiters & waitresses dancing to entertain you - quite upmarket Redcoats (for those who recall Butlins!!) Pleasant way to spend a warm holiday evening. And all staff lovely!",POSITIVE,0.9997614026069641
2295,2295,Lisa F,2,Fabulous food and service!,5,01/08/2013,"We all had a great night, food amazing and service 1st class..... Well worth cueing to get in. We had dinner on two occasions and both times were great. Kids loved the food and entertainment also. Great night for all the family.",POSITIVE,0.999870777130127
2296,2296,Suzy-Mo,46,Let down from last year,3,01/08/2013,"Went quite early as dining with my girls (about 7.30ish..) there were empty tables but still had a 5 min wait to be seated!  The starters were ok though, although my daughter who usually loves her garlic bread with cheese was unimpressed!  I had a chicken burger which was really nice, chips pre salted though n a little salty, no side salad to speak of.. Unless you count 2 pieces of lettuce!  My girls eat their meals without complaint.  The dancing/singing was slightly cringeworthy. With their outfits badly needing to be replaced! All worn/ripped/dirty.  Not value for money here. Overpriced for what you get.",NEGATIVE,0.9655130505561829
2297,2297,Mrsyvettesmith,44,Excellent!!,5,31/07/2013,great atmosphere.great value for money! entertainment while u eat is great. although people queue to get in on an evening it is well worth the wait. Beware the portions are enormous.,POSITIVE,0.9996495246887207
2298,2298,1987fran,27,A Cypriot version of Frankie & Bennie's ...,1,31/07/2013,"This place has an American and an 'Italian' menu. We started badly when the cocktails were tasteless. Our starters were even worse, mussels with a congealed sauce that looked like vomit and a cheap, mass produced bread roll. The baked mushrooms were baked with cheese, I have cooked better at home. The pasta dishes were adequate but with too much sauce and were of an amateur attempt.    The entertainment was irritating but I suspect the restaurant may have been better for burgers etc. May be suitable for kids. I cannot recommend.",NEGATIVE,0.9995976090431213
2299,2299,Allan K,7,Great family night out,5,30/07/2013,"This is what it is. If you want fine dining this may not be for you. If you want burgers, steaks, ribs or pizza etc and a fantastic family restaurant this is the place in Paphos. The service is friendly and efficient. Ribs are the best I've had!    Kids love it, well worth a visit! Does get busy and you may have to wait a while to be seated but worth the wait at least once during a visit to Paphos.    Better value than most other restaurants in area",POSITIVE,0.9998064637184143
2300,2300,Tasha-c7,10,"Tacky American restaurant with awful dancers, poor quality food and rubbish cocktails.",2,30/07/2013,"I should have walked straight by as alarm bells were ringing but a friend said the food was great. The sparklers in all the drinks and ice creams etc did not hide the fact the cocktails were really poor. My starter was appalling and was served with a white supermarket bap not proper bread. The waiter did, however, suggest a half portion when I ordered pasta and this was just as well as it was massive. The sauce was ok but overall the meal was my worst yet on the island!!!",NEGATIVE,0.9952951073646545
2301,2301,rochelle49,4,splendid as always,5,29/07/2013,"fat mammas is a must to visit when in paphos, though slightly more pricey than other restaurants you cn now get smaller portions which are still too big. great family atmosphere and extremely child friendly",POSITIVE,0.9958791732788086
2302,2302,Sarah0H,2,Excellent well-entertained meal out.,5,29/07/2013,"A great restaraunt! The delicious meals are affordable and very generous. The staff are polite and are always fast in serving. The entertainment was fabulous to watch, and listen to. Had to que for a table but no wonder people were queing; a great place to have a delicious meal. would love to go again!",POSITIVE,0.9998345375061035
2303,2303,Mandy C,47,Worth a wait!,4,29/07/2013,"Fat Mama's is busy (get over it) cos it's good! We went in before 7.30 (twice in one week) so got 10% off our bill and didn't have to wait for a table. We had nacho's to share which was big enough for 4 and garlic bread. Then a lovely (massive) burger with lots of cheese and different sauces on so couldn't eat it all. Next time had a ""small"" spaghetti bolognaise which was massive! Seemed expensive but not after the experience in other restaurants, was recommended to me and glad we went!!",POSITIVE,0.9902935028076172
2304,2304,AmandaR463,35,Great Atmosphere!,4,29/07/2013,"Always a very busy restaurant when you pass , always queuing outside for a table!  We visited here a week or so ago after a lot of people said the food was great!  We thought the food was excellent with a huge range of dishes available , portions are available in small or large which we thought was a great idea altought small was still quite large!.The staff were very friendly and made us feel welcome , the entertainment wasn't too bad but not a great deal went on till very late at night but its usually too busy then to get in for a table for a meal , overall very good experience and will go back again when net visiting Cyprus x",POSITIVE,0.9983250498771667
2305,2305,SamandHector,70,Why were they waiting on the pavement,2,27/07/2013,Pretty terrible. Very expensive.    Brochette starter was 4 large slices of garlic bread with chopped tomatoes on top - would happily swap quantity for some quality.    Fajitas were mainly a pile of vegetables - we had steak and chicken fajitas - they were massive but meat was very much in the minority.    On the plus side,NEGATIVE,0.988143265247345
2306,2306,Lindy12_12,13,"Lovely place, Great atmosphere let down by the food",3,27/07/2013,"This place is always busy, sometimes a queue to get in, we tried it and were disappointed. The staff were great, a good fun atmosphere, ample choice but the food was bland and tasteless. My husband and son had the ribs, massive portions ( they ordered the small so goodness knows how large the large is) both were very underwhelmed. My son had the ribs at the farmhouse tavern (just down the road) and he rated them MUCH more. Reasonable prices for the size of the portions, we had a fun night, enjoyed the dancers, and Romona our waitress was lovely and attentive.",NEGATIVE,0.993766188621521
2307,2307,penny g,26,best ribs ever!,5,26/07/2013,"We had to book to get into Fat Mama's, it was my friends birthday and we had a wonderful time, the staff were great nothing to was to small or big, they were happy to do it. the food was amazing! we couldn't eat it all....potions were huge, and the food was cook to everyone liking, i have been back many time and i out there in two weeks and will be going again...",POSITIVE,0.9996178150177002
2308,2308,jemstars1,24,Nice concept,3,26/07/2013,I enjoyed the restaurant the food was only average though and rather on the cold side. Staff are constantly swooping around which is very off putting. One girl walked around the restaurant at least 10 times but the funny thing was she never had anything to deliver nor did she clear away? Strange,NEGATIVE,0.9928908348083496
2309,2309,Haydon93,57,Evening Meal!!,5,23/07/2013,"We stayed in Ayia Napa but travelled all the way to Paphos for the day and night so we could have a Fat Mama's as it was my girlfriends favourite restaurant when she went to Cyprus 2 years ago. 2 hour drive and thank fully it didnt disappoint. It was the same as 2 years before. Amazing food, great value, huge portion, entertaining staff, very friendly place to go. Think if we were in Paphos we would have visited a few more times. Anyone going to Cyprus and heading Paphos way i would recommend this restaurant! Superb!!",POSITIVE,0.9995487332344055
2310,2310,BigRichJL,16,Quantity over quality,2,22/07/2013,"Can't fault the service, very swift if a little robotic. The size of the portions is what I imagine brings people to this place because it can't be the quality of the food. There is a mexican restaurant further down the street that does much more authentic and tastier food that Fat Mama's provides. Maybe I am not their target demographic being in my late 30's but I wouldn't go back.",POSITIVE,0.9809734225273132
2311,2311,Rachel F,19,"Big mamma and cowboy willy,what a team",5,21/07/2013,"Great atmosphere,very good food, the team of staff that put on the shows deserve a big pat on the back also. very popular,queues most nights,best book if you want to eat after 7pm",POSITIVE,0.9996629953384399
2312,2312,Smudgeroo22,10,Go Hungry,5,21/07/2013,"Make sure you go hungry when you book at Fat Mama's. With potion sizes large enough for two, this friendly, happy atmosphere, you'll be sure to enjoy your time here. Make sure you pay completements to the chef, you'll be greated with a great surprise if you do. If its your birthday or someone you are with, make sure you let the waiting staff know as they'll put on a show for you as you dine in celebration.",POSITIVE,0.9998682737350464
2313,2313,disappointed43,5,great if your a fan of man v.s food.,5,21/07/2013,"food portions are massive,they have entertainment on fun and cheesy great if its a special occasion.the chilli bowl a must,the garlic cheese bread a small loaf and the large ribs a challenge.",POSITIVE,0.9995697140693665
2314,2314,durdledoor,12,Fab!,5,20/07/2013,"Amazing fresh food, friendly staff and good entertainment! Free drink is given for birthdays/ anniversary's etc along with 3 girls dressing up and dancing to the birthday person/couple. Good quality food for reasonable prices!",POSITIVE,0.9998522996902466
2315,2315,pafosminicab,3,Two Menus and Lots of Entertainment at Good Prices!,5,19/07/2013,"As a food critic, difficult to please most of the time because of my job, I do not find any difficulty whatsoever to compliment the chef at Fat Mamas for an excellent meal last week. The staff was of very good standard, most languages spoken, and the surprising entertainment was great. The manager himself Mr Alex, very active in all fields, welcomes people that the entrance and places them at the tables giving the personal touch to the dining procedure. The double menu gives the customer a wide variety of choices and I must say that the dishes were the biggest I have seen in any restaurant around Paphos. The restaurant was sparkling clean in spite the busy evening. The fact that people wait in a queue to be seated shows very well how successful the restaurant is, a criterion for any foreign visitor who doesn't really know where to go in order to dine out. All this at the right price results in good value for money. Well done Alex, keep it up!",POSITIVE,0.9997698664665222
2316,2316,yummymumz,25,GREAT FOOD,4,19/07/2013,"Was looking forward to our trip to fat mamas and it didnt disappoint us food was amazing yes the ribs are massive one of us attempted them and succeeded thought we were going to need a wheelbarrow to remove him afterwards though lol we had steaks ,hunters chicken,spaghetti bolognaise,chicken every meal was as good as the next large portions and very tasty the only minor let down was the poor entertainment girls in very tatty old costumes coming out every so often dancing kind of lowered the tone but we went to eat and thoroughly enjoyed every minute of it would def reccommend visiting you get your moneysworth and more looking forward to next year",POSITIVE,0.9928544163703918
2317,2317,stevieEastbourne,3,15 years later!,4,19/07/2013,I visited here on a family holiday when I was twelve and loved it. I recently returned with my partner. The food is average but good value. I imagine this is perfect for families. There is regular entertainmed. It is a bit cringe but one of the dancers was very good. The only bad thing was one of the blonde singers who sounded awfull! sorry! I think she sang Spice girls maby viva forever? not good :(,NEGATIVE,0.7553592324256897
2318,2318,lauren2205,36,Excellent for all the family,5,19/07/2013,"Heard about this restaurant through friends and decided to give it a try, glad we did!  Absolutely massive portions and very reasonably priced. The spontaneous mid meal entertainment was fantastic too. You need to get in early, 10% discount if your sitting down betwenn 6-7pm, not that you need it! its very cheap anyway! but theres always a huge queue to get in after 7!    We'll definitely be going back when we return to phos!",POSITIVE,0.9990231990814209
2319,2319,1977kath,9,Hilarious!,4,17/07/2013,"Not the best food in Paphos (not the worst too!!) but with plenty of choice and smaller portion options, my four year old daughter begged for us to go back. The highlight for her was the dancers and Fat Mama and the cowboy in costume. Abit cringe-worthy entertainment but the kids loved and people were queuing out of the door waiting for a table!",POSITIVE,0.8926480412483215
2320,2320,FamilyTravelsX4,84,Amazing,5,16/07/2013,Really wish we had a restrunt like this back home...amazing food fab sevice and good entertainment. Food was out of this world.,POSITIVE,0.999315619468689
2321,2321,trek1984,19,Excellent Burgers,4,15/07/2013,"It's a restaurant that has two different menus. Italian menu with pastas, and american food with burgers,steaks,ribs etc.  I reccomend going for the grill menu which is magnificent. The burgers are very tasty. The atmosphere is rally good , and it has live show with girls but not all hours.  However i find it a bit expensive to go there everyday.",POSITIVE,0.999439537525177
2322,2322,Amy B,17,Love the dancing !,5,12/07/2013,"This is a great restaurant and one of the most popular ones in paphos ! The choice of two different menus is great too, Italian and American ! The prices are very reasonable also for the amount of food you get and the quality. The burgers are great !!  I especially love the entertainment. If you have a birthday or anniversary they will sing and dance n bring over a cocktail ! The cabaret about 9 o'clock is excellent also. You can tell they love what they are doing.  Even though its not Cypriot food fat mamas is a definite to try",POSITIVE,0.9998151659965515
2323,2323,Rachael D,13,Tasty food - avoid the entertainment!,4,12/07/2013,"Went here on a recommendation & very glad we did. Food was really tasty & big portions. Gets very busy so would advise going a bit early to avoid queue. Two menus to choose from & you can mix & match from each. Something for everyone on the menu. Had steak & it was cooked perfectly. The service was great. Attentive staff but not in your face. Food was quick. The only downside for us was the entertainment. Music plays then all of a sudden a song comes on, very loud & a group of people come out dressed up, perform a dance & then go to a table for a happy birthday song. This happened 4 times when we were there & kind of interrupted our nice, quiet meal out - annoying for us but may not be for others & understand it just might have been a busy birthday night! The kids would love the sporadic entertainment but just not to my taste. Don't let it put you off though as the food is worth the visit. Think the prices are slightly too high, but again worth visiting at least once on your trip.",POSITIVE,0.9851500391960144
2324,2324,Suzy B,5,OVER RATED,4,12/07/2013,"Went here with some people we met on holiday. The restaurant was very clean and the staff were very attentive. Ordered a starter and main course but really should have had just a main. The portions were just too big so impossible to eat,. Everyone leaves with a doggy bag. The food was of a good quality, but when we got the bill at the end of the evening I though it was just too expensive for what we got which is a shame. I've been there and done it now so don't feel the need to do it again.",NEGATIVE,0.9974251985549927
2325,2325,Lorna B,16,Compliments to the chef from table 17 yeeehhhh,5,11/07/2013,There are two menus for this place fat mamas which is Italian and Cowboy Willys which is American.. Both menus can be used for instance starter off one dessert etc off another portions are big all this is explained when you are seated have you been before etc I always have a starter portion of Nachos and chilli for main course it's also available as a veg option too.. Steaks burgers ribs are all excellent whilst you are waiting there is entertainment on in the form of waitresses dancing along to songs it's a loud place that is great for families and couples alike. Yes you may have to queue later on in the evening it's a busy popular place but well worth a visit even if its just to see the look on a persons face when a huge plate of ribs for starter arrives ...,POSITIVE,0.9991330504417419
2326,2326,busylizzie_12,9,TOO EXPENSIVE FOR WHAT IT IS-WELL OVER-RATED,1,11/07/2013,Food was just standard-entertainment was terrible-funny to see but absolute rubbish! Don't order steak-it was tiny,NEGATIVE,0.9962770342826843
2327,2327,steviem53,78,Great Place,5,09/07/2013,"We had 2 meals here, there is a choice of either american of Italian, we went for the latter choice and were not disapointed, it was done to perfection, and both time sent out compliments to the chef. The staff were very freindly and helpful, although as mentioned in another review, the 8 pm entertainment was a litte on the naff side, but the children loved it with fat momma and cowboy willy. If you decide to go, make it early as when we left, there was always a queue waiting for a table.",POSITIVE,0.9980980753898621
2328,2328,ScotlandJip,10,mmmmm,5,09/07/2013,this restaurant was great food was bril portions large go for nachos for a starter the plate was really big and the ribs were even bigger kids enjoyed food to,POSITIVE,0.9995567202568054
2329,2329,Martin_cluness,12,2nd time not lucky,1,08/07/2013,"We came here on our first night of our holiday and thought it was amazing, returned again well into our 2nd week to find the service terrible, when the bone thin waitress took my girlfriends order and asked chips jacket or salad, my girlfriend said chips, she pulled a face and said ""not salad?"" Which my girlfriend resaid chips, and again said ""...so no salad"" which then made my girlfriend feel terrible! When we had finished (it was lovely and filling) my girlfriend had left some and the waiter asked ""oh so you didn't like it"" with attitude and she simply said she was full to which he shrugged and said ""I was joking"". We won't be returning. One times enough to recieve such rude service!!",NEGATIVE,0.9982001781463623
2330,2330,LAURA A,1,FAT MAMA'S FABULOUS,5,08/07/2013,We recently came back from Paphos Cyprus and we ate in Fat Mamas twice in a week the resturant is lovely the food is the best quality i have ever tasted and i have been to many resturants in england and abroard i would advise get there early as people are queing to get in the doors,POSITIVE,0.9994532465934753
2331,2331,rsargent52268,14,Brilliant,4,07/07/2013,"This is like a pathos version of frankie and bennys  The food is lovely, portion sizes are very big. Can be pricey but for the quality and quantity off food not to bad.  Entertainment is brilliant and very entertaining.  Would defiantly recommend a visit to fat mamas",POSITIVE,0.999805748462677
2332,2332,cantona69,57,comedy portions,4,06/07/2013,good food and a bit of a show going on throughout ...the portions are on the large side so no starters but they do a small potion option these days for people with normal appetites ....i would recommend the rack of ribs you are in for a treat and good luck,POSITIVE,0.9996657371520996
2333,2333,katerina k,17,Not impressed expected more value for money but Ok,3,05/07/2013,"Visited the restaurant after reading good comments.I was told that the portions were big so,not big at all just normal portions you will find at any restaurant.Prices were ok but expected more value for money.The staff is waiter and entertainer a bit of both,but do not listen want customers want I asked for our drinks to be with no ice and they gave them to us with ice when I asked the waitress to change them she's asks what is the reason I want with no ice,which I found very rude. In general been but not going again.",NEGATIVE,0.9854909181594849
2334,2334,Leigh F,2,hated this place,1,04/07/2013,"would never go back to this restaurant. Had seen that the place had been very busy and had a good reputation however upon arrival we were made to queue outside the restaurant on the pavement even though there were plenty of empty tables and staff kept looking over but failed to even acknowledge that we were there. We were finally seated and not explained to us that there were 2 different menus causing confusion when discussing which food we wanted. I chose the hunters chicken while my partner chose the ribs. When the food arrived my partner was in shock to find a very unappetising plate of ribs (we expected a rack of pork ribs instead they were beef) with the chips on a side plate rather than with the main meal. There were no other sides provided (coleslaw or peas would have been nice). The hunters chicken was on a plate that was so hot the cheese was actually stuck to the plate surrounded by grease. Neither of us enjoyed our food and the service was very poor, it seemed that the staff were more interested in the entertainment than serving the customers and providing nice food. Would never go here again!",NEGATIVE,0.9993395209312439
2335,2335,Charlieboywonder,13,Best food on tomb of kings road,5,04/07/2013,Great food great portion size great prices for the amount you get entertainment is good but gets annoying after a while drinks are bit pricey but food more than makes up for it try the ribs cowboy portion or fat mammas portion of carbonara if u like a challenge you will not leave hungry and your taste buds will love u,POSITIVE,0.9981735944747925
2336,2336,TommyBoy89,68,"Good atmosphere, nice america food",4,03/07/2013,We ended up at far mama's one afternoon as it was very near our hotel and had seen a huge queue there before. We were waited on by a host of british staff and served some great america food. This resturant is great if you are after a burger!,POSITIVE,0.9984785914421082
2337,2337,derek d,4,not as good as it's reputation.,2,03/07/2013,This retraunt was recommended to us but we found the food was poor quality (although plenty of it!).,NEGATIVE,0.9993335604667664
2338,2338,Iain G,9,Very Good,4,02/07/2013,"An excellent meal with a little entertainment to break up the meal. Staff very friendly, place was clean",POSITIVE,0.9997984766960144
2339,2339,Indimaguire,25,Loud? Yes. Cheesy? Yes. Great fun? Yes!,5,01/07/2013,"Before we got to Cyprus EVERYONE told us to head to Fat Mamas, so we did on the first night. Well and truly lived up to the hype. We stupidly ordered the nacho starter, what were we thinking?! As a,axing as it was the portions were enormous and fitting the main in was impossible. The entertainment was hilarious. We had fajitas and BBQ chicken, washed down with desperadoes and piña coladas. Can't wait to return!",POSITIVE,0.996127188205719
2340,2340,bryan61,882,The hype was right,5,30/06/2013,"I'd read a lot of reports of this restaurant on tripadvisor and other places. Walked past a few times and there was always a queue outside. We decided to give it a go. We got there and there was no queue and seemed to be plenty of room if you were happy to sit under cover. While at the restaurant we did see queues but these were soon sorted out and there was only a delay of a few minutes, so don't be put off if you see others waiting.  There was two menus one with Italian style food the other American. I must admit I was a little disappointed but we gave it a go and weren't disappointed with the food. We both went for a small portions and glad we did. If you want a really big portion then you wouldn't leave hungry. The food was of a very good quality and was well worth the money and outstanding value. My wife loves her puddings but didn't have space for one. We were well and truly stuffed. The staff were probably the best we had during our visit. The entertainment wasn't the best but were still quite good. The whole place was very clean and the staff knew exactly what to do and they looked to be a happy hard working team. Visit, you won't be dissappoined",POSITIVE,0.9991732239723206
2341,2341,MrsCooper2706,31,Brilliant food and entertainment,5,29/06/2013,"Food portions here are MASSIVE, really delicious and they put on entertainment while you eat which is great. Staff are friendly and helpful and it is really good value for money",POSITIVE,0.9998818635940552
2342,2342,Tracey C,17,Lovely food,5,29/06/2013,"Food very good, i had a lasagne which was very fresh, huge portion, we made very welcome by the staff who were very pleasant, will definitely go back on my next visit!",POSITIVE,0.9998763799667358
2343,2343,Sue L,8,Sue,4,28/06/2013,The food was excellent shame about piece of glass in my mussels would still go again in July when we are back intertainment very good wine very good,POSITIVE,0.9987683892250061
2344,2344,joeyhepp,78,Great service.,4,28/06/2013,"Good food, superb, friendly service. All waiters/waitresses speak good english. Live entertainment and if it's your birthday, you're in for a treat!",POSITIVE,0.9998812675476074
2345,2345,gingershane,84,Awesome!,5,27/06/2013,"What a venue! Great food (huge portions), great service and good entertainment added to the mix. Highly recommended.",POSITIVE,0.9998874664306641
2346,2346,CraigR493,32,Lively American Themed evening....,4,27/06/2013,"Fat Mammas reminds me of those lively singalong restaurants on the Disney parks.... If that's your style this place will not disappoint you.    The food is good American fare .... Plenty of burgers, pizza, ribs and meats ...    The entertainment is fun with lots of timeout moments when the staff break into dance or costume characters hit the floor..    A very lively evening.    If your looking for a quiet meal for two or more this is not your place ...",POSITIVE,0.9993805885314941
2347,2347,Hayley_Joan,3,Shocking,3,25/06/2013,"Well all I can say about this place is that if you want a nice burger this is the place to go but for anything else do not bother, the entrainment was shocking with one of singing(well a girl laughing while trying to sing) and some acts I can't quite understand what to do with the restaurant, my bf did bit enjoy his food and said it was to sickly. We asked for the bill twice as the first girl said ok and still 20 mins later we was still waiting for it.",NEGATIVE,0.8773849010467529
2348,2348,simone_sdc,25,Great place to have diner,4,24/06/2013,"We visited this place last year and we liked it so we gave it another try.  It was just as we remembered. Good food, great service and a lovely show to entertain you while you eat!  If you plan on going you must try the enchilada!!!! It is to die for!",POSITIVE,0.9998745918273926
2349,2349,CPeacockkitchen,2,Amazing if you have kids,5,21/06/2013,"We went to fat Mamas 5 times in our 2 week stay. The food is out of this world well priced compared to other restaurants in this area. The caberet is a bit cheesy but has something happening every half hour which kept our children entertained.  There is an amzing choice of foods to suit anybody. The place is spotless, service amazing . Well done to fat mamas would highly recommend",POSITIVE,0.999257504940033
2350,2350,Helibabes,3,Average,3,21/06/2013,"We were entertained by some young dancing girls who were OK, but all felt very Am dram. Food portions were large, I took most of mine",NEGATIVE,0.8647368550300598
2351,2351,becky535,55,"HUGE portions, a little cheesy and a little pricey",4,21/06/2013,"This is the American dream right in the heart of Paphos. We ordered a burger each which was literally too big to pick up and eat, and we only just about finished, certainly no need for starters!  The staff put on a cabaret show which was amateurish but was done with a light heartedness.  I think for the area there are better priced restaurants and also the local food is much tastier than the American fare, however if you're looking for ""home food"" this is the place for you",POSITIVE,0.9326424598693848
2352,2352,AndyTrotter,498,Quantity over quality,3,19/06/2013,"This place is all about the American experience, the portions are huge and the staff entertain you although the ""have a nice day mentality becomes a bit tiresome"" as does the constant shout outs for people's special occasions. I could understand a couple getting married the following day but a 9th wedding anniversary or a couple getting married the next week !! The food is ok but there is just too much. The ribs were tasty but even sharing 4 racks as a starter becomes very sameish, similarlly who asks for 4 enchiladas for a main course ! it was more like an episode of Man versus Food. I am sure that some people will love this but I hate to think how much food gets thrown away each day.",NEGATIVE,0.9887921214103699
2353,2353,Jacqs1970,21,Excellent Restaurant!!,5,17/06/2013,"This place is both amazing for food and entertainment!! Food is out of this world ate here twice and couldn't find fault either time, staff so friendly and happy, nothing is too much trouble, highly recommend if you're staying in Paphos to try here at least once :-)",POSITIVE,0.9995096921920776
2354,2354,Leeandkatie2010,144,Huge meal and Great Entertainment,5,17/06/2013,6 of us managed to get in here after quite a wait outside but it was worth it  The place was pretty much full which speaks volumes in paphos  They have 2 menus one is American i.e steaks and ribs and the other is Italian  they also have the option of ordering a huge version of certain items but be warned the ribs are enormous!!  The dancers were good and provided great entertainment  The restaurant is quite a distance from the harbor area but its worth the taxi/bus cost  It is one of the most entertaining meals we've had,POSITIVE,0.9997003078460693
2355,2355,Clive M,65,Return visit,5,17/06/2013,"We have been here previously and enjoyed the food and entertainment. We decided to take some friends this year. As always the food is of a good quality at a fair price. The service is excellent and they offer smaller portions which are still big! The small entertainment interruptions during the meal are always welcome, but this time we got to see the cabaret, which is on after 9.00 pm. Well worth watching and full marks to the performers/waiters for a great show. The staff take an interest in you and are willing to spend time chatting.    Interestingly the restaurant was busy and you had to wait for a table, yet the restaurants either side were empty. They certainly have the winning formula, keep it up.",POSITIVE,0.9992942810058594
2356,2356,fergie57,151,was very busy,4,16/06/2013,was one of the busy ones always full but not my kind of place food was good enough if you like american and italian but most of the most popular ones in the area,POSITIVE,0.9976396560668945
2357,2357,Eliazabeth,32,good food and fun!,5,16/06/2013,"Fat Mama's was just down from where we were staying and I had seen the reviews on Trip Adviser before we went - thanks to those who posted before! Nice meal, big portions, cheesy entertainment - what more could you want!",POSITIVE,0.9955269694328308
2358,2358,Joanna F,27,Amazing food!,5,16/06/2013,"Visited twice in our one week stay in Paphos!  By far the best food we had :)  Staff are all very lovely and helpful, and the entertainment is great!  I would recommend the Ribs, they are amazing!  Would definitely return when we visit Paphos again :D",POSITIVE,0.9998680353164673
2359,2359,barbiedoll1980,1,Excellent. if you love large portions and great food go!,5,15/06/2013,"Friendly staff, excellent food and good value sums it up. It was great fun for kids too with dancers and singers and fat mama and cowboy willy photo opportunity as well all before 7:30 pm. 10% discount for early diners was an added bonus we didn't know about. Our 2 are 3 and 5 yrs and enjoyed their meal too. My hubby loves ribs and had the biggest plate of ribs ever! 24 I think. He didn't manage them all!",POSITIVE,0.9993694424629211
2360,2360,LeeR555,49,Worth a visit,4,14/06/2013,"My wife and I are in Paphos on holiday, and were recommended Fat Mamas by another guest in our hotel. I have to say that it didn't sound like the usual type of restaurant that we would visit, but we decided to have a look.    We arrived at about 730pm, and already a queue was forming outside. Don't let that put you off though as the turnover of people is such that there is never much of a wait from what we could see.    The staff were courteous, professional and fun. There was always some form of interaction going on, whether it be celebrating a birthday, wedding anniversary or simply the excellent entertainment that the staff were putting on.    The food was good, not great, but was perfect for what the place is. It doesn't pretend to be high end fine dining, but the selection of sharing starters such as nachos, ribs etc are perfect for this environment.    We started with nachos to share, we had a steak and enchiladas as main (small portion - believe me it's all you need)    We had mojitos Pre dinner and a bottle of Pinot Grigio with dinner. We finished our wine watching the cabaret show that the staff put on.    We had a really fun, enjoyable evening. The food, entertainment and ambience is pitched perfectly and our bill came to €65.    I think that's excellent value for money.",POSITIVE,0.9985899329185486
2361,2361,PoserChic,102,Fun fun fun!,4,12/06/2013,"Paid it a wee visit when over for a quick break..    Atmosphere excellent, fantastic entertainment, great food only downside is prices..    Grossly expensive for food and drinks, my son and I shared fajitas so in effect we had two starters and two mains between three and two desserts, two coffee, couple of soft drinks and two glasses of wine and we were 88 euro which I think is way overpriced!",NEGATIVE,0.9531933069229126
2362,2362,HappyHelen,14,Fantastic,5,12/06/2013,"We went to this restaurant a number of times as it was so good. Food was great (portions were HUGE!), service faultless and entertainment was great but not intrusive. Highly recommended.",POSITIVE,0.9998239874839783
2363,2363,Pip S,3,Mmmmm.....,3,11/06/2013,Massive portions - they serve absolutely everything with a side of fries and no one can ever eat everything on the table - they must throw a ton of leftovers away! Entertainment is cheesy but bearable if you only go there once.....,NEGATIVE,0.879645824432373
2364,2364,LorraineA431,7,Good food as always,4,11/06/2013,I have been to this restaurant many times in the past and as always the food was good. The steak was very well cooked.,POSITIVE,0.9998506307601929
2365,2365,racingqueen,85,Great Evening,4,09/06/2013,"Great atmosphere,unexpected entertainment, loved it when Fat Mamma came out dancing. Loved the food,huge portions.",POSITIVE,0.9998860359191895
2366,2366,debspiper,5,fantastic food and staff,5,09/06/2013,great atmosphere. great food and great entertainment. huge portions and good service. nothing to dislike,POSITIVE,0.9998823404312134
2367,2367,Jagtazman,45,Rib Heaven,5,07/06/2013,"We've been going to Cyprus for 8 year snow and Fat mama's for 4. We visit atleat once but sometime more. I always have the Ribs at least once. The adult size gives you 2 racks of ribs and the smaller portion is 1 rack. Both my boys love the ribs also, we've tried the fajitas, steaks and chicken and never had a bad meal.  It's our fav restraurant and well worth a visit you will not be disappointed.",POSITIVE,0.9996389150619507
2368,2368,Tromsø F,5,Try the Rib!!!,5,05/06/2013,"OMG!! My husband ate the Rib every time we where there.. witch ended up being alot!! Amazing people, on a amazing place with amazing food!! Love the different menues.. and the atmospehere they make with the cabaret, when you give a regards to the chief and so on!! Recomend it to all my friends. Best regards The wedding coupple from Norway:-)",POSITIVE,0.999796450138092
2369,2369,jessica6657,13,Saviour from bad all inclusive!,4,04/06/2013,"Food was great, service was slow but that was only to be expected on a busy night! Entertainment provided was a caberet show, absolutely brilliant! Will definitely come back next time we're in Paphos.",POSITIVE,0.9995185136795044
2370,2370,Andi_Pandi31,3,Fantastic!,5,04/06/2013,"Food is amazing!! We ate here several times, would recommend getting the small portions as they were plenty. We had spare ribs on the last night (small portion) and it could have fed a family of 4, they were massive. Entertainment is brilliant. If celebrating a birthday, anniversary or wedding, they come over and sing to you. We were celebrating getting married, not knowing, but my sister in law had told the waitresses, we received a mini bottle of champagne for myself and hubby and a huge congratulations from all in the restaurant. Can't fault the food, staff or location. Need one of these in the uk",POSITIVE,0.9996819496154785
